jogador,nacao_codigo,posicao_original,posicao_principal,clube,liga,idade,jogos,minutos,noventas,Gls,Ast,G+A,Sh,SoT,SoT%,Crs,TklW,Int,GA90,Saves,Save%,CS%,gols_p90,assistencias_p90,participacoes_gol_p90,finalizacoes_p90,finalizacoes_gol_p90,cruzamentos_p90,desarmes_vencidos_p90,interceptacoes_p90,save_pct,clean_sheet_pct,score_ataque,score_meio,score_defesa,score_goleiro,indice_desempenho,incerteza_modelo,penalidade_baixa_amostra
Valentín Castellanos,ARG,FW,FW,Lazio,it Serie A,27.0,11,692,7.7,2,3,5,20,8,40.0,6,3,3,,,,,0.2597402597402597,0.38961038961038963,0.6493506493506493,2.5974025974025974,1.0389610389610389,0.7792207792207793,0.38961038961038963,0.38961038961038963,0.0,0.0,0.10469390817153718,0.13560919357936557,0.2835227784600072,0.1362529886953147,9.180222443743663,7.238757584907278,0.8768630958643937
Willem Geubbels,FRA,FW,FW,Paris FC,fr Ligue 1,24.0,22,876,9.7,4,0,4,27,7,25.9,7,2,5,,,,,0.4123711340206186,0.0,0.4123711340206186,2.7835051546391756,0.7216494845360826,0.7216494845360826,0.2061855670103093,0.5154639175257733,0.0,0.0,0.09281400349575705,0.09214375723832899,0.3009258557898634,0.15358996855338947,9.156812144543604,6.414531870932085,0.9865765724632495
Gabriel Strefezza,BRA,FW,FW,Parma,it Serie A,29.0,12,897,10.0,1,2,3,19,5,26.3,40,12,5,,,,,0.1,0.2,0.3,1.9,0.5,4.0,1.2,0.5,0.0,0.0,0.09165004818686909,0.17153339758249211,0.33186677753136085,0.14124328071857917,9.149717060222812,6.3154299091784765,0.9983319421247958
Fran Beltrán,ESP,MF,MF,Girona,es La Liga,27.0,13,826,9.2,1,0,1,6,2,33.3,5,10,7,,,,,0.10869565217391305,0.0,0.10869565217391305,0.6521739130434783,0.2173913043478261,0.5434782608695653,1.0869565217391306,0.7608695652173914,0.0,0.0,0.08152931566433122,0.09526614069253823,0.29843628955258716,0.14186266826447969,9.126564783083687,6.59865345781923,0.9580071908799943
Diego Coppola,ITA,DF,DF,Brighton,eng Premier League,22.0,5,194,2.2,0,0,0,0,0,,0,2,1,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.9090909090909091,0.45454545454545453,0.0,0.0,0.039275147393081966,0.06782140864532142,0.19647407742180645,0.10515506642074116,9.12189078910818,13.517254364799559,0.46427960923947065
Kwasi Sibo,GHA,MF,MF,Oviedo,es La Liga,27.0,25,1604,17.8,0,0,0,9,2,22.2,2,20,14,,,,,0.0,0.0,0.0,0.5056179775280899,0.11235955056179775,0.11235955056179775,1.1235955056179774,0.7865168539325842,0.0,0.0,0.05662331202264229,0.09097839855203743,0.33118050178575853,0.16380885125388206,9.097839855203743,4.601384371744066,1.0
Axel Tapé,FRA,"MF,DF",DF,Leverkusen,de Bundesliga,18.0,6,222,2.5,0,0,0,3,1,33.3,0,1,1,,,,,0.0,0.0,0.0,1.2,0.4,0.0,0.4,0.4,0.0,0.0,0.047474509023788476,0.08489934536505131,0.18288727727710644,0.11023588230169767,9.08319686389408,12.699232308353599,0.496655480858378
Ladislav Krejčí,CZE,DF,DF,Girona,es La Liga,27.0,2,180,2.0,0,0,0,1,0,0.0,0,0,1,,,,,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.03872022647790178,0.056626968637202374,0.20295844808618596,0.08887350062824936,9.076577730571477,14.146573629497738,0.4472135954999579
Harouna Djibrin,CMR,MF,MF,Angers,fr Ligue 1,19.0,15,336,3.7,2,1,3,7,3,42.9,8,4,5,,,,,0.5405405405405405,0.27027027027027023,0.8108108108108107,1.8918918918918919,0.8108108108108107,2.162162162162162,1.081081081081081,1.3513513513513513,0.0,0.0,0.16460226819494483,0.1484306518875541,0.24642118479714528,0.13367681697325356,9.069262636351421,10.467753345534481,0.6110100926607787
Javi Puado,ESP,"MF,FW",MF,Espanyol,es La Liga,27.0,10,674,7.5,2,0,2,15,9,60.0,21,2,3,,,,,0.26666666666666666,0.0,0.26666666666666666,2.0,1.2,2.8,0.26666666666666666,0.4,0.0,0.0,0.10299052833512712,0.10452070444683616,0.27954657599381794,0.13399854801787447,9.045051035747164,7.337746578831296,0.865383665716478
Luis Vázquez,ARG,FW,FW,Getafe,es La Liga,25.0,14,1039,11.5,3,0,3,19,9,47.4,2,3,4,,,,,0.2608695652173913,0.0,0.2608695652173913,1.6521739130434783,0.782608695652174,0.17391304347826086,0.2608695652173913,0.34782608695652173,0.0,0.0,0.09035220577331589,0.11699134682818929,0.283869610011118,0.14623612097033092,9.03522057733159,5.858343080166832,1.0
Donyell Malen,NED,"FW,MF",MF,Aston Villa,eng Premier League,27.0,21,656,7.3,4,1,5,27,9,33.3,7,2,0,,,,,0.547945205479452,0.136986301369863,0.684931506849315,3.6986301369863015,1.2328767123287672,0.9589041095890412,0.273972602739726,0.0,0.0,0.0,0.14587962027625304,0.10579991988127499,0.29408545511096235,0.1490197139221023,9.032667084136607,7.440596048399629,0.8537498983243799
Kader Meïté,FRA,FW,FW,Rennes,fr Ligue 1,18.0,17,535,5.9,3,2,5,22,7,31.8,3,2,1,,,,,0.5084745762711864,0.3389830508474576,0.847457627118644,3.7288135593220337,1.1864406779661016,0.5084745762711864,0.3389830508474576,0.1694915254237288,0.0,0.0,0.1170776184672308,0.102917050611675,0.2351566550949074,0.14204699730827236,9.026710536013399,8.290053924563374,0.7710022337480251
Jones El-Abdellaoui,MAR,"MF,FW",MF,Celta Vigo,es La Liga,20.0,21,666,7.4,2,0,2,17,4,23.5,27,3,3,,,,,0.27027027027027023,0.0,0.27027027027027023,2.2972972972972974,0.5405405405405405,3.6486486486486487,0.4054054054054054,0.4054054054054054,0.0,0.0,0.10259721979550043,0.10485034711472131,0.2684203775515194,0.14920723889319565,9.019567902431572,7.3879277566217185,0.8602325267042626
Anthony Caci,FRA,MF,MF,Mainz 05,de Bundesliga,28.0,8,427,4.7,0,0,0,5,0,0.0,36,9,3,,,,,0.0,0.0,0.0,1.0638297872340425,0.0,7.659574468085106,1.9148936170212765,0.6382978723404255,0.0,0.0,0.0655560034683818,0.13081225994365797,0.309040546836882,0.12389703225263975,9.010339011453683,9.294082768694087,0.6887992773257275
Brennan Johnson,WAL,"MF,FW",MF,Tottenham Hotspur,eng Premier League,24.0,16,610,6.8,2,0,2,6,2,33.3,23,9,2,,,,,0.29411764705882354,0.0,0.29411764705882354,0.8823529411764706,0.29411764705882354,3.3823529411764706,1.3235294117647058,0.29411764705882354,0.0,0.0,0.12156620253736851,0.10939545959230834,0.2904740424771511,0.14240641215959393,9.006228470367693,7.717225645501113,0.8232726023485646
Justin Devenny,NIR,"MF,FW",MF,Crystal Palace,eng Premier League,22.0,20,706,7.8,1,0,1,13,4,30.8,14,11,1,,,,,0.12820512820512822,0.0,0.12820512820512822,1.6666666666666667,0.5128205128205129,1.794871794871795,1.4102564102564104,0.12820512820512822,0.0,0.0,0.07211671741552919,0.10156872863381101,0.2851876454866562,0.14889958070657316,8.995827356934777,7.187110255177166,0.8856886837057615
Zito Luvumbo,ANG,"FW,MF",MF,Mallorca,es La Liga,24.0,7,305,3.4,0,2,2,4,4,100.0,10,0,0,,,,,0.0,0.5882352941176471,0.5882352941176471,1.1764705882352942,1.1764705882352942,2.9411764705882355,0.0,0.0,0.0,0.0,0.11870969769437992,0.15448874725263728,0.21704428591900005,0.11712220333795927,8.99343326695479,10.919786180384135,0.5821416398857661
Martijn Kaars,NED,FW,FW,St Pauli,de Bundesliga,27.0,27,1168,13.0,3,1,4,21,10,47.6,11,5,0,,,,,0.23076923076923078,0.07692307692307693,0.3076923076923077,1.6153846153846154,0.7692307692307693,0.8461538461538461,0.38461538461538464,0.0,0.0,0.0,0.08984519981740079,0.09576795873089336,0.30889516431300434,0.16151581344081908,8.984519981740078,5.484673060251625,1.0
Marius Broholm,NOR,MF,MF,Lille,fr Ligue 1,21.0,11,279,3.1,1,1,2,4,3,75.0,14,6,2,,,,,0.3225806451612903,0.3225806451612903,0.6451612903225806,1.2903225806451613,0.9677419354838709,4.516129032258064,1.9354838709677418,0.6451612903225806,0.0,0.0,0.1262709616182402,0.16090608502503712,0.2814151199508053,0.1250029956151677,8.958871659648992,11.4253205931523,0.5567764362830022
Kieron Bowie,SCO,FW,FW,Hellas Verona,it Serie A,23.0,11,930,10.3,3,0,3,23,8,34.8,6,2,0,,,,,0.2912621359223301,0.0,0.2912621359223301,2.233009708737864,0.7766990291262136,0.5825242718446602,0.1941747572815534,0.0,0.0,0.0,0.0895499212154432,0.10595005676622199,0.25530194800639855,0.13991794045659292,8.95499212154432,6.214002358695926,1.0
Evanilson,BRA,FW,FW,Bournemouth,eng Premier League,26.0,33,2540,28.2,6,1,7,67,23,34.3,3,4,4,,,,,0.2127659574468085,0.03546099290780142,0.24822695035460993,2.375886524822695,0.8156028368794327,0.10638297872340426,0.14184397163120568,0.14184397163120568,0.0,0.0,0.08945413447970535,0.10435255755686482,0.3183155099246038,0.1754556232254097,8.945413447970536,3.496436304459335,1.0
Robert Glatzel,GER,FW,FW,Hamburger SV,de Bundesliga,32.0,19,612,6.8,3,2,5,16,7,43.8,1,1,0,,,,,0.4411764705882353,0.29411764705882354,0.7352941176470589,2.3529411764705883,1.0294117647058825,0.14705882352941177,0.14705882352941177,0.0,0.0,0.0,0.10845328867084342,0.11418281626700694,0.255692871404713,0.1460475925499209,8.943287292709812,7.7156029098053995,0.8246211251235321
Mika Biereth,DEN,FW,FW,Monaco,fr Ligue 1,23.0,30,1048,11.6,2,2,4,19,7,36.8,9,7,0,,,,,0.1724137931034483,0.1724137931034483,0.3448275862068966,1.6379310344827587,0.603448275862069,0.7758620689655172,0.603448275862069,0.0,0.0,0.0,0.08935941383464799,0.1112320920094157,0.30135958029862303,0.16242624408677525,8.9359413834648,5.831135995851202,1.0
Nicolas-Gerrit Kühn,GER,MF,MF,Como,it Serie A,26.0,23,665,7.4,1,1,2,8,3,37.5,14,6,5,,,,,0.13513513513513511,0.13513513513513511,0.27027027027027023,1.081081081081081,0.4054054054054054,1.8918918918918919,0.8108108108108107,0.6756756756756757,0.0,0.0,0.09673919762740563,0.1039345457854898,0.3243088897136381,0.15111635315347138,8.934072868691455,7.388672778038249,0.8595864638818418
Carlos Alcaraz,ARG,MF,MF,Everton,eng Premier League,23.0,18,681,7.6,0,1,1,18,5,27.8,5,8,2,,,,,0.0,0.13157894736842105,0.13157894736842105,2.368421052631579,0.6578947368421053,0.6578947368421053,1.0526315789473684,0.2631578947368421,0.0,0.0,0.07035509201652365,0.10260795894600816,0.25864590986399716,0.14623531500558806,8.925516353444047,7.28923918088268,0.8698658900466593
Ibrahim Sulemana,GHA,MF,MF,Cagliari,it Serie A,22.0,13,795,8.8,1,0,1,9,2,22.2,2,11,6,,,,,0.11363636363636363,0.0,0.11363636363636363,1.0227272727272727,0.22727272727272727,0.22727272727272727,1.25,0.6818181818181818,0.0,0.0,0.07499441827107631,0.09489659809880881,0.2754685587538182,0.1413883882436618,8.91893406867774,6.750999160259041,0.939858145324779
Marvin Pieringer,GER,FW,FW,Heidenheim,de Bundesliga,26.0,25,1517,16.9,4,1,5,28,7,25.0,19,14,11,,,,,0.2366863905325444,0.0591715976331361,0.2958579881656805,1.656804733727811,0.4142011834319527,1.124260355029586,0.8284023668639054,0.6508875739644971,0.0,0.0,0.08911057067021447,0.13032099758000984,0.34205914943034377,0.16311702269469935,8.911057067021448,4.741186644546259,1.0
Arthur Vermeeren,BEL,MF,MF,Marseille,fr Ligue 1,21.0,18,784,8.7,0,1,1,3,1,33.3,3,9,10,,,,,0.0,0.1149425287356322,0.1149425287356322,0.3448275862068966,0.1149425287356322,0.3448275862068966,1.0344827586206897,1.149425287356322,0.0,0.0,0.0625219099675186,0.09546982631684472,0.2726080076185683,0.1479813828347821,8.910517122905507,6.792681749312108,0.9333333333333333
Tani Oluwaseyi,CAN,FW,FW,Villarreal,es La Liga,25.0,25,777,8.6,2,2,4,15,7,46.7,3,3,0,,,,,0.23255813953488372,0.23255813953488372,0.46511627906976744,1.744186046511628,0.813953488372093,0.3488372093023256,0.3488372093023256,0.0,0.0,0.0,0.09560488624817948,0.0999460498812936,0.29302613932412336,0.15481928206469886,8.883198029806195,6.832507026285861,0.9291573243177569
Mostafa Mohamed,EGY,FW,FW,Nantes,fr Ligue 1,28.0,24,1152,12.8,4,0,4,35,8,22.9,9,7,7,,,,,0.3125,0.0,0.3125,2.734375,0.625,0.703125,0.546875,0.546875,0.0,0.0,0.08882428158609101,0.1265000837814547,0.32589277358972735,0.1588339311835142,8.882428158609102,5.530367510301792,1.0
Alexander Isak,SWE,FW,FW,Liverpool,eng Premier League,26.0,13,675,7.5,3,1,4,17,6,35.3,2,5,0,,,,,0.4,0.13333333333333333,0.5333333333333333,2.2666666666666666,0.8,0.26666666666666666,0.6666666666666666,0.0,0.0,0.0,0.10253488809566219,0.08764651746088292,0.29386974650886166,0.13935987835534533,8.879781786503807,7.337011483684513,0.8660254037844386
Mattia Zaccagni,ITA,FW,FW,Lazio,it Serie A,30.0,26,2104,23.4,3,0,3,34,14,41.2,55,21,20,,,,,0.12820512820512822,0.0,0.12820512820512822,1.4529914529914532,0.5982905982905983,2.3504273504273505,0.8974358974358975,0.8547008547008548,0.0,0.0,0.08873034551824176,0.1743270703775987,0.3384718475324034,0.16801154080057087,8.873034551824176,3.9213551854629856,1.0
Simon Adingra,CIV,"MF,FW",MF,Sunderland,eng Premier League,24.0,14,653,7.3,1,0,1,6,2,33.3,27,8,2,,,,,0.136986301369863,0.0,0.136986301369863,0.8219178082191781,0.273972602739726,3.6986301369863015,1.095890410958904,0.273972602739726,0.0,0.0,0.09158982389486064,0.10411063277305621,0.2861860809643647,0.1404776941548392,8.868096738204143,7.44286862298865,0.8517954892787092
Al-Musrati,LBY,MF,MF,Hellas Verona,it Serie A,30.0,17,811,9.0,0,1,1,8,1,12.5,2,6,10,,,,,0.0,0.1111111111111111,0.1111111111111111,0.8888888888888888,0.1111111111111111,0.2222222222222222,0.6666666666666666,1.1111111111111112,0.0,0.0,0.062048372943828214,0.09334844787572157,0.2645973394436653,0.147203318590151,8.861276203907222,6.673318346954662,0.9492687243932094
Jacob Ondrejka,SWE,"FW,MF",MF,Parma,it Serie A,23.0,16,773,8.6,0,0,0,21,7,33.3,12,2,2,,,,,0.0,0.0,0.0,2.441860465116279,0.813953488372093,1.3953488372093024,0.23255813953488372,0.23255813953488372,0.0,0.0,0.06303160888443152,0.09551501339629628,0.2616775387942472,0.14534199212547722,8.85197407180089,6.835066602473711,0.9267625849638563
Younes Namli,DEN,"FW,MF",MF,Le Havre,fr Ligue 1,31.0,12,327,3.6,0,1,1,4,0,0.0,21,5,5,,,,,0.0,0.2777777777777778,0.2777777777777778,1.1111111111111112,0.0,5.833333333333333,1.3888888888888888,1.3888888888888888,0.0,0.0,0.08425950526371538,0.14660526627754644,0.29260184930405136,0.12874052399480448,8.836945827855955,10.61027337033152,0.6027713773341709
Ezechiel Banzuzi,NED,MF,MF,RB Leipzig,de Bundesliga,21.0,24,597,6.6,0,1,1,15,4,26.7,5,10,6,,,,,0.0,0.15151515151515152,0.15151515151515152,2.272727272727273,0.6060606060606061,0.7575757575757576,1.5151515151515151,0.9090909090909092,0.0,0.0,0.0708540262959309,0.10844509903430519,0.27395690111655235,0.15068380031270862,8.832341255121227,7.831710293213195,0.8144527815247078
Pablo,BRA,"MF,FW",MF,West Ham United,eng Premier League,22.0,11,726,8.1,0,1,1,10,2,20.0,2,11,5,,,,,0.0,0.1234567901234568,0.1234567901234568,1.234567901234568,0.2469135802469136,0.2469135802469136,1.3580246913580247,0.617283950617284,0.0,0.0,0.06405605581056838,0.09802810184893343,0.27577680077546235,0.13684757160322206,8.804357099393794,7.052779857519717,0.8981462390204986
Artem Dovbyk,UKR,FW,FW,Roma,it Serie A,28.0,13,390,4.3,3,1,4,10,5,50.0,1,3,0,,,,,0.6976744186046512,0.23255813953488372,0.9302325581395349,2.3255813953488373,1.1627906976744187,0.23255813953488372,0.6976744186046512,0.0,0.0,0.0,0.1335267916765599,0.1102062648710721,0.2877988881359392,0.13256343858707403,8.78980950193007,9.71656918342079,0.6582805886043833
Francis Coquelin,FRA,MF,MF,Nantes,fr Ligue 1,34.0,16,655,7.3,0,1,1,6,1,16.7,1,13,5,,,,,0.0,0.136986301369863,0.136986301369863,0.8219178082191781,0.136986301369863,0.136986301369863,1.7808219178082192,0.684931506849315,0.0,0.0,0.06292306924972611,0.10286241805595141,0.26122732509382307,0.14328859264580907,8.77518183834883,7.441352418204621,0.8530989261379818
Billy Gilmour,SCO,MF,MF,Napoli,it Serie A,24.0,15,736,8.2,1,0,1,10,3,30.0,5,6,10,,,,,0.12195121951219513,0.0,0.12195121951219513,1.2195121951219514,0.3658536585365854,0.6097560975609757,0.7317073170731708,1.2195121951219514,0.0,0.0,0.07690196417881,0.09703459722486321,0.30382347468909915,0.14339076864049533,8.774942108782318,7.007313532390361,0.9043106644167025
Luca Marianucci,ITA,DF,DF,Napoli,it Serie A,21.0,2,119,1.3,0,1,1,1,0,0.0,2,2,1,,,,,0.0,0.7692307692307692,0.7692307692307692,0.7692307692307692,0.0,1.5384615384615383,1.5384615384615383,0.7692307692307692,0.0,0.0,0.1951460946364428,0.23369906635286394,0.24094181518165064,0.08377131508051863,8.761216327314639,17.409783337575636,0.3636237371545238
Rudy Matondo,FRA,MF,MF,Paris FC,fr Ligue 1,18.0,9,577,6.4,2,0,2,9,5,55.6,8,11,3,,,,,0.3125,0.0,0.3125,1.40625,0.78125,1.25,1.71875,0.46875,0.0,0.0,0.11207666672218214,0.10940777785179841,0.22171924864615178,0.12996106751862074,8.760216695714215,7.957235842788933,0.8006941432976209
Adnan Januzaj,BEL,"MF,FW",MF,Sevilla,es La Liga,31.0,12,321,3.6,0,0,0,7,0,0.0,30,4,1,,,,,0.0,0.0,0.0,1.9444444444444444,0.0,8.333333333333334,1.1111111111111112,0.2777777777777778,0.0,0.0,0.06523310446511406,0.14642191706459654,0.2832059961211973,0.1285113374786171,8.744547680822338,10.619440830979016,0.5972157622389639
Pierrick Capelle,FRA,MF,MF,Angers,fr Ligue 1,39.0,14,485,5.4,0,0,0,7,1,14.3,11,13,5,,,,,0.0,0.0,0.0,1.2962962962962963,0.18518518518518517,2.0370370370370368,2.4074074074074074,0.9259259259259258,0.0,0.0,0.05373136931841978,0.11909038542867494,0.26286491147413626,0.13679201798637006,8.742312275016845,8.674163470363803,0.7340905181848413
Chris Rigg,ENG,MF,MF,Sunderland,eng Premier League,18.0,16,746,8.3,1,0,1,12,3,25.0,10,8,3,,,,,0.12048192771084336,0.0,0.12048192771084336,1.4457831325301203,0.36144578313253006,1.2048192771084336,0.9638554216867469,0.36144578313253006,0.0,0.0,0.0763952364042779,0.0959861518857574,0.24271776997898753,0.14490121504117023,8.738899403091283,6.962639841117337,0.9104333522498442
Zakaria Aboukhlal,MAR,MF,MF,Torino,it Serie A,26.0,15,511,5.7,0,0,0,7,2,28.6,18,12,1,,,,,0.0,0.0,0.0,1.2280701754385965,0.3508771929824561,3.1578947368421053,2.1052631578947367,0.17543859649122806,0.0,0.0,0.05909680550639648,0.11587176406700817,0.28620251139852587,0.13886883466714603,8.731056813205633,8.441688578648648,0.7535103036971543
Lasso Coulibaly,CIV,MF,MF,Auxerre,fr Ligue 1,23.0,16,316,3.5,0,0,0,3,0,0.0,18,5,6,,,,,0.0,0.0,0.0,0.8571428571428571,0.0,5.142857142857143,1.4285714285714286,1.7142857142857142,0.0,0.0,0.05660860297702383,0.14728766111222227,0.3193933484391546,0.1342604595776936,8.727475781580829,10.76178355799807,0.5925462944877059
Aster Vranckx,BEL,MF,MF,Sassuolo,it Serie A,23.0,16,690,7.7,0,0,0,3,1,33.3,5,9,0,,,,,0.0,0.0,0.0,0.38961038961038963,0.12987012987012986,0.6493506493506493,1.1688311688311688,0.0,0.0,0.0,0.051988398448828355,0.09939001467058789,0.2639238877897091,0.1439338560711052,8.702540345076498,7.240192720822353,0.8755950357709131
David López,ESP,DF,DF,Girona,es La Liga,36.0,4,203,2.3,0,0,0,1,1,100.0,0,1,0,,,,,0.0,0.0,0.0,0.4347826086956522,0.4347826086956522,0.0,0.4347826086956522,0.0,0.0,0.0,0.04743730715340329,0.05803235156685656,0.18310708291975325,0.10167584793148382,8.696247833610911,13.22810050799873,0.4749268949591669
Bertrand Traoré,BFA,"MF,FW",MF,Sunderland,eng Premier League,30.0,12,632,7.0,1,0,1,12,6,50.0,13,4,2,,,,,0.14285714285714285,0.0,0.14285714285714285,1.7142857142857142,0.8571428571428571,1.8571428571428572,0.5714285714285714,0.2857142857142857,0.0,0.0,0.08499774370477865,0.10377476938414933,0.2734461042528004,0.13690213832779352,8.696190829440143,7.60033633067291,0.8379870059984357
Rafik Messali,FRA,MF,MF,Toulouse,fr Ligue 1,23.0,12,502,5.6,0,0,0,0,0,,9,6,12,,,,,0.0,0.0,0.0,0.0,0.0,1.6071428571428572,1.0714285714285714,2.142857142857143,0.0,0.0,0.0506188484134877,0.1164203693132217,0.30576689211980945,0.1340484239534197,8.694799595349139,8.517512684038422,0.746845216746936
Dani Ceballos,ESP,MF,MF,Real Madrid,es La Liga,29.0,15,469,5.2,0,0,0,3,0,0.0,3,10,7,,,,,0.0,0.0,0.0,0.5769230769230769,0.0,0.5769230769230769,1.923076923076923,1.346153846153846,0.0,0.0,0.04736616942481651,0.1203343797459092,0.32311832606267626,0.13780630354602422,8.686701344905535,8.838341648006264,0.7218802609235905
Obed Vargas,MEX,MF,MF,Atlético Madrid,es La Liga,20.0,8,478,5.3,0,1,1,3,0,0.0,4,11,8,,,,,0.0,0.18867924528301888,0.18867924528301888,0.5660377358490566,0.0,0.7547169811320755,2.0754716981132075,1.509433962264151,0.0,0.0,0.06534005665093978,0.11902783234800357,0.2628691423131077,0.12529455877774254,8.674435421600137,8.75410120516526,0.7287737036358481
Morten Thorsby,NOR,MF,MF,Genoa,it Serie A,30.0,13,731,8.1,2,1,3,10,4,40.0,5,1,3,,,,,0.2469135802469136,0.1234567901234568,0.3703703703703704,1.234567901234568,0.4938271604938272,0.617283950617284,0.1234567901234568,0.3703703703703704,0.0,0.0,0.11176142806191983,0.09603855703180532,0.2626215262305882,0.1403478702058296,8.655318623870794,7.049376439939908,0.901233722306385
Cédric Bakambu,COD,FW,FW,Real Betis,es La Liga,35.0,17,524,5.8,3,1,4,21,9,42.9,2,2,1,,,,,0.5172413793103449,0.1724137931034483,0.6896551724137931,3.6206896551724137,1.5517241379310345,0.3448275862068966,0.3448275862068966,0.1724137931034483,0.0,0.0,0.11341060448232282,0.10944402436723502,0.23048921222049415,0.14178958358513033,8.65362465453384,8.363960933992088,0.7630348761506398
Jovan Milošević,SRB,FW,FW,Werder Bremen,de Bundesliga,20.0,13,488,5.4,3,1,4,12,4,33.3,3,2,0,,,,,0.5555555555555555,0.18518518518518517,0.7407407407407407,2.222222222222222,0.7407407407407407,0.5555555555555555,0.37037037037037035,0.0,0.0,0.0,0.11741918077303268,0.09427495708009295,0.2167592845314048,0.1353398723238023,8.646248279870127,8.671107727299074,0.7363574011458174
Sergio Camello,ESP,"FW,MF",MF,Rayo Vallecano,es La Liga,25.0,19,631,7.0,3,0,3,17,9,52.9,2,5,3,,,,,0.42857142857142855,0.0,0.42857142857142855,2.4285714285714284,1.2857142857142858,0.2857142857142857,0.7142857142857143,0.42857142857142855,0.0,0.0,0.12336692003550806,0.10309240131718539,0.27086459114869194,0.14642652064135547,8.632171907138897,7.601121400687774,0.837323779138698
Oumar Ngom,MTN,MF,MF,Lecce,it Serie A,22.0,12,646,7.2,0,0,0,5,2,40.0,2,14,11,,,,,0.0,0.0,0.0,0.6944444444444444,0.2777777777777778,0.2777777777777778,1.9444444444444444,1.5277777777777777,0.0,0.0,0.052282375985032346,0.1017777358812777,0.3021944180893666,0.13717370359206116,8.622789609609432,7.494317138435484,0.8472176684759223
